1,61,152,1.37069797888398,0.39800124312751,2,0.0823696590960026
1,61,152,1.37069797888398,0.39800124312751,2,0.0823696590960026
1,61,152,1.37069797888398,0.39800124312751,2,0.0823696590960026
1,61,152,1.37069797888398,0.39800124312751,2,0.0823696590960026
2,131,262,1.25378765747882,0.239870516699739,26,0.438469170592725
2,131,262,1.25378765747882,0.239870516699739,26,0.438469170592725
2,131,262,1.25378765747882,0.239870516699739,26,0.438469170592725
2,131,262,1.25378765747882,0.239870516699739,26,0.438469170592725
3,10,76,1.46172000397928,0.135058166808449,25,0.535381130175665
3,10,76,1.46172000397928,0.135058166808449,25,0.535381130175665
3,10,76,1.46172000397928,0.135058166808449,25,0.535381130175665
3,10,76,1.46172000397928,0.135058166808449,25,0.535381130175665
4,66,298,1.92398685286753,0.43289719405584,19,0.861348928883672
4,66,298,1.92398685286753,0.43289719405584,19,0.861348928883672
4,66,298,1.92398685286753,0.43289719405584,19,0.861348928883672
4,66,298,1.92398685286753,0.43289719405584,19,0.861348928883672
5,76,160,1.41834094468504,0.25632023694925,13,0.594693027902395
5,76,160,1.41834094468504,0.25632023694925,13,0.594693027902395
5,76,160,1.41834094468504,0.25632023694925,13,0.594693027902395
5,76,160,1.41834094468504,0.25632023694925,13,0.594693027902395
6,85,262,1.57641037018038,0.490774811827578,18,0.784494620515034
6,85,262,1.57641037018038,0.490774811827578,18,0.784494620515034
6,85,262,1.57641037018038,0.490774811827578,18,0.784494620515034
6,85,262,1.57641037018038,0.490774811827578,18,0.784494620515034
7,116,256,1.60974334273487,0.378603994497098,1,0.756104531232268
7,116,256,1.60974334273487,0.378603994497098,1,0.756104531232268
7,116,256,1.60974334273487,0.378603994497098,1,0.756104531232268
7,116,256,1.60974334273487,0.378603994497098,1,0.756104531232268
8,49,262,1.93355771247298,0.0578174685360864,10,0.553882671752945
8,49,262,1.93355771247298,0.0578174685360864,10,0.553882671752945
8,49,262,1.93355771247298,0.0578174685360864,10,0.553882671752945
8,49,262,1.93355771247298,0.0578174685360864,10,0.553882671752945
9,133,284,1.0827908962965,0.0924107993487269,1,0.869789756136015
9,133,284,1.0827908962965,0.0924107993487269,1,0.869789756136015
9,133,284,1.0827908962965,0.0924107993487269,1,0.869789756136015
9,133,284,1.0827908962965,0.0924107993487269,1,0.869789756136015
10,99,246,1.13000058894977,0.321399391163141,6,0.603801876539364
10,99,246,1.13000058894977,0.321399391163141,6,0.603801876539364
10,99,246,1.13000058894977,0.321399391163141,6,0.603801876539364
10,99,246,1.13000058894977,0.321399391163141,6,0.603801876539364
11,17,160,1.8442127853632,0.468018807820044,27,0.479346827836707
11,17,160,1.8442127853632,0.468018807820044,27,0.479346827836707
11,17,160,1.8442127853632,0.468018807820044,27,0.479346827836707
11,17,160,1.8442127853632,0.468018807820044,27,0.479346827836707
12,137,298,1.22170298988931,0.488533050054684,0,0.340314504690468
12,137,298,1.22170298988931,0.488533050054684,0,0.340314504690468
12,137,298,1.22170298988931,0.488533050054684,0,0.340314504690468
12,137,298,1.22170298988931,0.488533050054684,0,0.340314504690468
13,54,190,1.26267054001801,0.410433473065495,24,0.381862901849672
13,54,190,1.26267054001801,0.410433473065495,24,0.381862901849672
13,54,190,1.26267054001801,0.410433473065495,24,0.381862901849672
13,54,190,1.26267054001801,0.410433473065495,24,0.381862901849672
14,16,280,1.87164697842672,0.246579648111947,1,0.968380558071658
14,16,280,1.87164697842672,0.246579648111947,1,0.968380558071658
14,16,280,1.87164697842672,0.246579648111947,1,0.968380558071658
14,16,280,1.87164697842672,0.246579648111947,1,0.968380558071658
15,113,292,1.87392230844125,0.390584381413646,14,0.896957224467769
15,113,292,1.87392230844125,0.390584381413646,14,0.896957224467769
15,113,292,1.87392230844125,0.390584381413646,14,0.896957224467769
15,113,292,1.87392230844125,0.390584381413646,14,0.896957224467769
16,103,216,1.34377427748404,0.0606030197814107,3,0.726462569786236
16,103,216,1.34377427748404,0.0606030197814107,3,0.726462569786236
16,103,216,1.34377427748404,0.0606030197814107,3,0.726462569786236
16,103,216,1.34377427748404,0.0606030197814107,3,0.726462569786236
17,31,160,1.30833736038767,0.0778846353059635,31,0.0645587719045579
17,31,160,1.30833736038767,0.0778846353059635,31,0.0645587719045579
17,31,160,1.30833736038767,0.0778846353059635,31,0.0645587719045579
17,31,160,1.30833736038767,0.0778846353059635,31,0.0645587719045579
18,29,104,1.35872161318548,0.293496064841747,15,0.530614024959505
18,29,104,1.35872161318548,0.293496064841747,15,0.530614024959505
18,29,104,1.35872161318548,0.293496064841747,15,0.530614024959505
18,29,104,1.35872161318548,0.293496064841747,15,0.530614024959505
19,149,300,1.11181812663563,0.327390500460751,5,0.748878028942272
19,149,300,1.11181812663563,0.327390500460751,5,0.748878028942272
19,149,300,1.11181812663563,0.327390500460751,5,0.748878028942272
19,149,300,1.11181812663563,0.327390500460751,5,0.748878028942272
20,127,272,1.812812338816,0.267155187088065,30,0.727300189435482
