1,87,150,1.80099223158322,0.0797875380376354,29,0.132356530288234
1,87,150,1.80099223158322,0.0797875380376354,29,0.132356530288234
1,87,150,1.80099223158322,0.0797875380376354,29,0.132356530288234
1,87,150,1.80099223158322,0.0797875380376354,29,0.132356530288234
2,70,86,1.69432662334293,0.0264230257598683,31,0.698434566147625
2,70,86,1.69432662334293,0.0264230257598683,31,0.698434566147625
2,70,86,1.69432662334293,0.0264230257598683,31,0.698434566147625
2,70,86,1.69432662334293,0.0264230257598683,31,0.698434566147625
3,15,154,1.79837830946781,0.302614197134972,9,0.757740952074528
3,15,154,1.79837830946781,0.302614197134972,9,0.757740952074528
3,15,154,1.79837830946781,0.302614197134972,9,0.757740952074528
3,15,154,1.79837830946781,0.302614197134972,9,0.757740952074528
4,23,226,1.77544809458777,0.131569984601811,4,0.121060892241076
4,23,226,1.77544809458777,0.131569984601811,4,0.121060892241076
4,23,226,1.77544809458777,0.131569984601811,4,0.121060892241076
4,23,226,1.77544809458777,0.131569984601811,4,0.121060892241076
5,136,100,1.15903589432128,0.0147938780719414,18,0.302183800842613
5,136,100,1.15903589432128,0.0147938780719414,18,0.302183800842613
5,136,100,1.15903589432128,0.0147938780719414,18,0.302183800842613
5,136,100,1.15903589432128,0.0147938780719414,18,0.302183800842613
6,118,106,1.0369240983855,0.400268664583564,30,0.0739256751257926
6,118,106,1.0369240983855,0.400268664583564,30,0.0739256751257926
6,118,106,1.0369240983855,0.400268664583564,30,0.0739256751257926
6,118,106,1.0369240983855,0.400268664583564,30,0.0739256751257926
7,96,204,1.09100058744662,0.451596640748903,1,0.630747506162152
7,96,204,1.09100058744662,0.451596640748903,1,0.630747506162152
7,96,204,1.09100058744662,0.451596640748903,1,0.630747506162152
7,96,204,1.09100058744662,0.451596640748903,1,0.630747506162152
8,111,246,1.62133379187435,0.171408589696512,22,0.484507281100377
8,111,246,1.62133379187435,0.171408589696512,22,0.484507281100377
8,111,246,1.62133379187435,0.171408589696512,22,0.484507281100377
8,111,246,1.62133379187435,0.171408589696512,22,0.484507281100377
9,71,172,1.50975271011703,0.467837871634401,2,0.374825865030289
9,71,172,1.50975271011703,0.467837871634401,2,0.374825865030289
9,71,172,1.50975271011703,0.467837871634401,2,0.374825865030289
9,71,172,1.50975271011703,0.467837871634401,2,0.374825865030289
10,27,220,1.27866215258837,0.341448278632015,19,0.672155935550109
10,27,220,1.27866215258837,0.341448278632015,19,0.672155935550109
10,27,220,1.27866215258837,0.341448278632015,19,0.672155935550109
10,27,220,1.27866215258837,0.341448278632015,19,0.672155935550109
11,139,194,1.16297980514355,0.138204819289967,15,0.31516245403327
11,139,194,1.16297980514355,0.138204819289967,15,0.31516245403327
11,139,194,1.16297980514355,0.138204819289967,15,0.31516245403327
11,139,194,1.16297980514355,0.138204819289967,15,0.31516245403327
12,150,118,1.86064988118596,0.182546181371436,9,0.971450774231926
12,150,118,1.86064988118596,0.182546181371436,9,0.971450774231926
12,150,118,1.86064988118596,0.182546181371436,9,0.971450774231926
12,150,118,1.86064988118596,0.182546181371436,9,0.971450774231926
13,64,66,1.64367698924616,0.138807505951263,30,0.952469570795074
13,64,66,1.64367698924616,0.138807505951263,30,0.952469570795074
13,64,66,1.64367698924616,0.138807505951263,30,0.952469570795074
13,64,66,1.64367698924616,0.138807505951263,30,0.952469570795074
14,110,66,1.1734150426928,0.305177616188303,32,0.576735981507227
14,110,66,1.1734150426928,0.305177616188303,32,0.576735981507227
14,110,66,1.1734150426928,0.305177616188303,32,0.576735981507227
14,110,66,1.1734150426928,0.305177616188303,32,0.576735981507227
15,62,172,1.48564578546211,0.346522342879325,11,0.364049149444327
15,62,172,1.48564578546211,0.346522342879325,11,0.364049149444327
15,62,172,1.48564578546211,0.346522342879325,11,0.364049149444327
15,62,172,1.48564578546211,0.346522342879325,11,0.364049149444327
16,40,222,1.78858955600299,0.105560522060841,3,0.28195865242742
16,40,222,1.78858955600299,0.105560522060841,3,0.28195865242742
16,40,222,1.78858955600299,0.105560522060841,3,0.28195865242742
16,40,222,1.78858955600299,0.105560522060841,3,0.28195865242742
17,84,90,1.54185736784711,0.114292122656479,32,0.00985192321240902
17,84,90,1.54185736784711,0.114292122656479,32,0.00985192321240902
17,84,90,1.54185736784711,0.114292122656479,32,0.00985192321240902
17,84,90,1.54185736784711,0.114292122656479,32,0.00985192321240902
18,139,22,1.78544740239158,0.286571734468453,2,0.915645509725437
18,139,22,1.78544740239158,0.286571734468453,2,0.915645509725437
18,139,22,1.78544740239158,0.286571734468453,2,0.915645509725437
18,139,22,1.78544740239158,0.286571734468453,2,0.915645509725437
19,87,162,1.62405139347538,0.10603808646556,0,0.43999109393917
19,87,162,1.62405139347538,0.10603808646556,0,0.43999109393917
19,87,162,1.62405139347538,0.10603808646556,0,0.43999109393917
19,87,162,1.62405139347538,0.10603808646556,0,0.43999109393917
20,97,142,1.23127721296623,0.42170522431843,11,0.468131420435384
20,97,142,1.23127721296623,0.42170522431843,11,0.468131420435384
20,97,142,1.23127721296623,0.42170522431843,11,0.468131420435384
20,97,142,1.23127721296623,0.42170522431843,11,0.468131420435384
21,117,278,1.29209358501248,0.393824545317329,29,0.761235749348998
21,117,278,1.29209358501248,0.393824545317329,29,0.761235749348998
21,117,278,1.29209358501248,0.393824545317329,29,0.761235749348998
21,117,278,1.29209358501248,0.393824545317329,29,0.761235749348998
22,129,188,1.21443873085082,0.0209825292695314,22,0.900478835916147
22,129,188,1.21443873085082,0.0209825292695314,22,0.900478835916147
22,129,188,1.21443873085082,0.0209825292695314,22,0.900478835916147
22,129,188,1.21443873085082,0.0209825292695314,22,0.900478835916147
23,45,102,1.8245572433807,0.49264958081767,7,0.708449800265953
23,45,102,1.8245572433807,0.49264958081767,7,0.708449800265953
23,45,102,1.8245572433807,0.49264958081767,7,0.708449800265953
23,45,102,1.8245572433807,0.49264958081767,7,0.708449800265953
24,41,208,1.13675530091859,0.46433364355471,11,0.55531645542942
24,41,208,1.13675530091859,0.46433364355471,11,0.55531645542942
24,41,208,1.13675530091859,0.46433364355471,11,0.55531645542942
24,41,208,1.13675530091859,0.46433364355471,11,0.55531645542942
25,142,254,1.50735056609847,0.445040473015979,28,0.619314048206434
25,142,254,1.50735056609847,0.445040473015979,28,0.619314048206434
25,142,254,1.50735056609847,0.445040473015979,28,0.619314048206434
25,142,254,1.50735056609847,0.445040473015979,28,0.619314048206434
26,65,188,1.15449055074714,0.352263484150171,17,0.505666601471603
26,65,188,1.15449055074714,0.352263484150171,17,0.505666601471603
26,65,188,1.15449055074714,0.352263484150171,17,0.505666601471603
26,65,188,1.15449055074714,0.352263484150171,17,0.505666601471603
27,83,46,1.21226202347316,0.33558709663339,3,0.465668791439384
27,83,46,1.21226202347316,0.33558709663339,3,0.465668791439384
27,83,46,1.21226202347316,0.33558709663339,3,0.465668791439384
27,83,46,1.21226202347316,0.33558709663339,3,0.465668791439384
28,39,264,1.38809219421819,0.0225687616039068,7,0.292186049511656
28,39,264,1.38809219421819,0.0225687616039068,7,0.292186049511656
28,39,264,1.38809219421819,0.0225687616039068,7,0.292186049511656
28,39,264,1.38809219421819,0.0225687616039068,7,0.292186049511656
29,113,166,1.85905544320121,0.155754761188291,31,0.710179900284857
29,113,166,1.85905544320121,0.155754761188291,31,0.710179900284857
29,113,166,1.85905544320121,0.155754761188291,31,0.710179900284857
29,113,166,1.85905544320121,0.155754761188291,31,0.710179900284857
30,44,248,1.86152113275602,0.279018076253124,17,0.461478430312127
30,44,248,1.86152113275602,0.279018076253124,17,0.461478430312127
30,44,248,1.86152113275602,0.279018076253124,17,0.461478430312127
30,44,248,1.86152113275602,0.279018076253124,17,0.461478430312127
31,73,254,1.72700531431474,0.120847089681774,18,0.303085616091266
31,73,254,1.72700531431474,0.120847089681774,18,0.303085616091266
31,73,254,1.72700531431474,0.120847089681774,18,0.303085616091266
31,73,254,1.72700531431474,0.120847089681774,18,0.303085616091266
32,114,132,1.82474074978381,0.412088060867973,3,0.627792031038553
32,114,132,1.82474074978381,0.412088060867973,3,0.627792031038553
32,114,132,1.82474074978381,0.412088060867973,3,0.627792031038553
32,114,132,1.82474074978381,0.412088060867973,3,0.627792031038553
33,20,196,1.21772463666275,0.256796053028665,32,0.98741397424601
33,20,196,1.21772463666275,0.256796053028665,32,0.98741397424601
33,20,196,1.21772463666275,0.256796053028665,32,0.98741397424601
33,20,196,1.21772463666275,0.256796053028665,32,0.98741397424601
34,118,172,1.24509256100282,0.0647113031009212,15,0.943277745041996
34,118,172,1.24509256100282,0.0647113031009212,15,0.943277745041996
34,118,172,1.24509256100282,0.0647113031009212,15,0.943277745041996
34,118,172,1.24509256100282,0.0647113031009212,15,0.943277745041996
35,114,140,1.40780211845413,0.013746130396612,13,0.785158925224096
35,114,140,1.40780211845413,0.013746130396612,13,0.785158925224096
35,114,140,1.40780211845413,0.013746130396612,13,0.785158925224096
35,114,140,1.40780211845413,0.013746130396612,13,0.785158925224096
36,76,78,1.80986534547992,0.485020804218948,2,0.849586767377332
36,76,78,1.80986534547992,0.485020804218948,2,0.849586767377332
36,76,78,1.80986534547992,0.485020804218948,2,0.849586767377332
36,76,78,1.80986534547992,0.485020804218948,2,0.849586767377332
37,141,54,1.3009778924752,0.0133280934533104,21,0.430031222756952
37,141,54,1.3009778924752,0.0133280934533104,21,0.430031222756952
37,141,54,1.3009778924752,0.0133280934533104,21,0.430031222756952
37,141,54,1.3009778924752,0.0133280934533104,21,0.430031222756952
38,57,266,1.91804883326404,0.300889384350739,13,0.522380076814443
38,57,266,1.91804883326404,0.300889384350739,13,0.522380076814443
38,57,266,1.91804883326404,0.300889384350739,13,0.522380076814443
38,57,266,1.91804883326404,0.300889384350739,13,0.522380076814443
39,71,288,1.05397397698835,0.36627302900888,8,0.971603816142306
39,71,288,1.05397397698835,0.36627302900888,8,0.971603816142306
39,71,288,1.05397397698835,0.36627302900888,8,0.971603816142306
39,71,288,1.05397397698835,0.36627302900888,8,0.971603816142306
40,127,164,1.74188674101606,0.200186445144936,16,0.94915891205892
40,127,164,1.74188674101606,0.200186445144936,16,0.94915891205892
40,127,164,1.74188674101606,0.200186445144936,16,0.94915891205892
40,127,164,1.74188674101606,0.200186445144936,16,0.94915891205892
41,80,20,1.64347341144457,0.238596429117024,14,0.719065100187436
41,80,20,1.64347341144457,0.238596429117024,14,0.719065100187436
41,80,20,1.64347341144457,0.238596429117024,14,0.719065100187436
41,80,20,1.64347341144457,0.238596429117024,14,0.719065100187436
42,131,56,1.50587444705889,0.362049596849829,3,0.70784987648949
42,131,56,1.50587444705889,0.362049596849829,3,0.70784987648949
42,131,56,1.50587444705889,0.362049596849829,3,0.70784987648949
42,131,56,1.50587444705889,0.362049596849829,3,0.70784987648949
43,78,226,1.7292802024167,0.407509405631572,5,0.330817071022466
43,78,226,1.7292802024167,0.407509405631572,5,0.330817071022466
43,78,226,1.7292802024167,0.407509405631572,5,0.330817071022466
43,78,226,1.7292802024167,0.407509405631572,5,0.330817071022466
44,82,84,1.97965736570768,0.0908150274772197,13,0.196071029640734
44,82,84,1.97965736570768,0.0908150274772197,13,0.196071029640734
44,82,84,1.97965736570768,0.0908150274772197,13,0.196071029640734
44,82,84,1.97965736570768,0.0908150274772197,13,0.196071029640734
45,35,232,1.74869061633945,0.429636999266222,9,0.811467890860513
45,35,232,1.74869061633945,0.429636999266222,9,0.811467890860513
45,35,232,1.74869061633945,0.429636999266222,9,0.811467890860513
45,35,232,1.74869061633945,0.429636999266222,9,0.811467890860513
46,88,44,1.69339727074839,0.459487297106534,32,0.0985222195740789
46,88,44,1.69339727074839,0.459487297106534,32,0.0985222195740789
46,88,44,1.69339727074839,0.459487297106534,32,0.0985222195740789
46,88,44,1.69339727074839,0.459487297106534,32,0.0985222195740789
47,128,4,1.18360897689126,0.288763536838815,7,0.490389016689733
47,128,4,1.18360897689126,0.288763536838815,7,0.490389016689733
47,128,4,1.18360897689126,0.288763536838815,7,0.490389016689733
47,128,4,1.18360897689126,0.288763536838815,7,0.490389016689733
48,91,176,1.24463788350113,0.325220097554848,17,0.020958214532584
48,91,176,1.24463788350113,0.325220097554848,17,0.020958214532584
48,91,176,1.24463788350113,0.325220097554848,17,0.020958214532584
48,91,176,1.24463788350113,0.325220097554848,17,0.020958214532584
49,77,92,1.63544290186837,0.0383266690187156,6,0.459754198789597
49,77,92,1.63544290186837,0.0383266690187156,6,0.459754198789597
49,77,92,1.63544290186837,0.0383266690187156,6,0.459754198789597
49,77,92,1.63544290186837,0.0383266690187156,6,0.459754198789597
50,126,74,1.82951733586378,0.28672019415535,22,0.966177987633273
50,126,74,1.82951733586378,0.28672019415535,22,0.966177987633273
50,126,74,1.82951733586378,0.28672019415535,22,0.966177987633273
50,126,74,1.82951733586378,0.28672019415535,22,0.966177987633273
51,20,298,1.57951440475881,0.18122614978347,6,0.433061382966116
51,20,298,1.57951440475881,0.18122614978347,6,0.433061382966116
51,20,298,1.57951440475881,0.18122614978347,6,0.433061382966116
51,20,298,1.57951440475881,0.18122614978347,6,0.433061382966116
52,56,68,1.53885595547035,0.235877350321971,32,0.499593029264361
52,56,68,1.53885595547035,0.235877350321971,32,0.499593029264361
52,56,68,1.53885595547035,0.235877350321971,32,0.499593029264361
52,56,68,1.53885595547035,0.235877350321971,32,0.499593029264361
53,92,268,1.09867999190465,0.221783485729247,15,0.0979185525793582
53,92,268,1.09867999190465,0.221783485729247,15,0.0979185525793582
53,92,268,1.09867999190465,0.221783485729247,15,0.0979185525793582
53,92,268,1.09867999190465,0.221783485729247,15,0.0979185525793582
54,47,152,1.39998371852562,0.346153803984635,29,0.728767270687968
54,47,152,1.39998371852562,0.346153803984635,29,0.728767270687968
54,47,152,1.39998371852562,0.346153803984635,29,0.728767270687968
54,47,152,1.39998371852562,0.346153803984635,29,0.728767270687968
55,60,54,1.81315199565142,0.0025890696560964,8,0.409140129340813
55,60,54,1.81315199565142,0.0025890696560964,8,0.409140129340813
55,60,54,1.81315199565142,0.0025890696560964,8,0.409140129340813
55,60,54,1.81315199565142,0.0025890696560964,8,0.409140129340813
56,59,86,1.43389735533856,0.109802928054705,14,0.1531785747502
56,59,86,1.43389735533856,0.109802928054705,14,0.1531785747502
56,59,86,1.43389735533856,0.109802928054705,14,0.1531785747502
56,59,86,1.43389735533856,0.109802928054705,14,0.1531785747502
57,77,88,1.66124302148819,0.0538358979392797,13,0.101080842316151
57,77,88,1.66124302148819,0.0538358979392797,13,0.101080842316151
57,77,88,1.66124302148819,0.0538358979392797,13,0.101080842316151
57,77,88,1.66124302148819,0.0538358979392797,13,0.101080842316151
58,23,208,1.7637879292015,0.155544369714335,4,0.344331179745495
58,23,208,1.7637879292015,0.155544369714335,4,0.344331179745495
58,23,208,1.7637879292015,0.155544369714335,4,0.344331179745495
58,23,208,1.7637879292015,0.155544369714335,4,0.344331179745495
59,59,150,1.81992827891372,0.486883259844035,16,0.717263425467536
59,59,150,1.81992827891372,0.486883259844035,16,0.717263425467536
59,59,150,1.81992827891372,0.486883259844035,16,0.717263425467536
59,59,150,1.81992827891372,0.486883259844035,16,0.717263425467536
60,26,266,1.24073537648655,0.462112669833004,8,0.221280514961109
60,26,266,1.24073537648655,0.462112669833004,8,0.221280514961109
60,26,266,1.24073537648655,0.462112669833004,8,0.221280514961109
